"","Query","Tax","Matching","MapQ","AS.max"
"19811","b0756461-c8bb-498b-99a2-d4eff5c73d01","Lactobacillus_casei",88.0162491536899,0,1848
"19815","b0799b1c-7e4d-4332-83f8-718e521daec6","Lactobacillus_fermentum",78.6759045419554,0,930
"19822","b07ba5ce-8d1e-45f1-aca5-c3697001b456","Lactobacillus_fermentum",83.4597875569044,0,1300
"19824","b0824ddf-6f1d-4623-8d26-92d39ac2e739","Lactobacillus_casei",89.8110661268556,0,2016
"19829","b08806d6-a30a-438a-a565-a60122621c55","Lactobacillus_casei",82.1148825065274,0,1370
"19834","b0becfc6-d8ae-4daf-899f-9eaae1261c77","Leuconostoc_lactis",94.7880472550382,44,2418
"19837","b0bf00e5-e1a1-43ee-99df-b798c72c8d32","Lactobacillus_casei",76.8817204301075,0,858
"19844","b0c8ec31-b468-4c28-90ac-2f3773d292cd","Lactobacillus_buchneri",83.355795148248,1,1434
"19848","b0c9b798-88da-4120-8c44-05b89a3a76d1","Lactobacillus_fermentum",94.3575798776343,1,2418
"19857","b0ccf4ee-8b17-460b-bfbf-7aae61a23a6e","Lactobacillus_fermentum",82.8199863107461,1,1338
"19860","b0dbe39b-1364-401a-bcfc-7d7b8c55b01f","Lactobacillus_paracasei",87.8765613519471,0,1710
"19863","b0eccba7-f67d-4e79-bff2-de202053a0a1","Lactobacillus_fermentum",90.8594815825375,1,2074
"19869","b0f1b4f0-9223-4896-9ecb-d1f5122e3072","Lactobacillus_fermentum",83.3804809052334,0,1342
"19872","b0fd7dfc-6716-4d4c-bf3e-5f349c2751c2","Lactobacillus_fermentum",88.1491344873502,1,1882
"19876","b10d2944-e4b9-495e-b055-8bec9e6104d9","Lactobacillus_fermentum",90.0273224043716,0,2022
"19883","b116d103-a9b9-4315-a22a-4c6dfa308b8c","Lactobacillus_paracasei",82.7462257368799,1,1256
"19887","b11b9f01-89e3-4a9d-87d1-4de243fced3e","Lactobacillus_paracasei",89.527027027027,1,1954
"19891","b11e23b4-3e91-4800-b5bb-14817d2afb4e","Lactobacillus_fermentum",92.489851150203,0,2224
"19895","b12146d1-6704-4b02-909d-85b5263725d7","Lactobacillus_fermentum",91.7966101694915,0,2178
"19898","b121afb6-5bf1-4095-be8f-c5449735ee63","Lactobacillus_fermentum",89.5615866388309,0,1922
"19903","b1245edc-8305-4330-b187-b61dc15bfc0b","Lactobacillus_paracasei",89.7486772486772,0,2040
"19905","b13f7c7f-5a0a-4aa0-9ade-a4d312a7631c","Lactobacillus_buchneri",82.378223495702,1,1282
"19910","b1444ab7-8547-488c-8ed2-c02e1c0bfb9f","Lactobacillus_casei",93.656207366985,0,2322
"19916","b14ca234-7efa-40bc-b891-63ca6c57a417","Lactobacillus_rhamnosus",83.6690647482014,0,1336
"19917","b14ea6ca-65cf-4ada-bc98-1134bd65419d","Lactobacillus_casei",86.6532528504359,0,1714
"19924","b14f79e9-362c-4579-bf95-20373638f729","Lactobacillus_plantarum",86.0940695296523,6,1664
"19925","b1581eba-2f6a-4172-8e57-cdd98d4b93d0","Lactobacillus_casei",81.9543509272468,0,1202
"19932","b16e094a-1265-4a1e-98ed-be0cb8e36b64","Lactobacillus_ginsenosidimutans",85.7344632768362,0,1582
"19935","b17a4fad-86e3-4329-bd06-3d846a01b44b","Lactobacillus_casei",83.4978843441467,0,1410
"19939","b1879707-6402-49ed-bbbc-849f8480f5a0","Lactobacillus_casei",92.4221921515562,0,2258
"19944","b189046c-a284-4ae1-8b23-07fada5345d7","Lactobacillus_casei",88.7989203778677,0,1908
"19948","b194331a-43e4-4703-b737-6216b3fef6ae","Enterococcus_faecium",81.8892045454545,1,1252
"19953","b19ae9e2-f5c2-413d-949a-782b0fe6cc7e","Lactobacillus_ginsenosidimutans",88.2401315789474,0,1526
"19958","b19d784e-c3ff-4940-904c-4a45c67b250d","Lactobacillus_fermentum",84.7612359550562,0,1456
"19961","b1a33246-9a21-4997-9e23-b327c557aee5","Lactobacillus_delbrueckii",87.9003558718861,1,1736
"19964","b1ca3cdf-959c-43b3-9c13-54748c8009d6","Lactobacillus_fermentum",86.8474576271186,1,1720
"19970","b1cbbb29-20bc-476a-90f3-7c82c4205200","Lactobacillus_delbrueckii",92.3553719008264,0,2172
"19975","b1d063de-9ea2-477c-b7b1-4314cdac030f","Lactobacillus_paracasei",91.3428766189502,1,2120
"19980","b1d63616-24bd-41b0-96ab-7c412355a445","Lactobacillus_oris",90.9029649595687,1,2102
"19984","b1f59001-56b2-4d16-a5e8-17663362801b","Lactobacillus_paracasei",86.9384934346925,1,1688
"19988","b1f6e221-6325-4c63-a7d2-a751cbc019cd","Lactobacillus_fermentum",92.4132947976879,0,2126
"19990","b2082d2e-e83d-4e50-843b-9ec16a0b84b8","Lactobacillus_casei",89.4125683060109,0,1952
"19998","b22ad9e2-3e29-4b4c-9350-321f488f7f22","Lactobacillus_fermentum",91.5678524374177,1,2202
"20003","b23e0ef1-bac0-4beb-a82a-ec5cfb6a7fcb","Lactobacillus_paracasei",91.7232021709634,0,2170
"20006","b2416408-aa3c-4b87-8392-8db22eff9477","Lactobacillus_brevis",87.1186440677966,0,1432
"20009","b24d0b71-aa06-4e3a-b85b-b643ad73eb66","Lactobacillus_casei",91.6088765603329,0,2126
"20013","b24ec7f9-9b8d-4442-8fc3-64e5c0b090d3","Lactobacillus_fermentum",92.0785375761679,0,2182
"20017","b26e3a28-67b1-41da-8a7e-548bf0a22e1f","Lactobacillus_brevis",85.3181076672104,0,1334
"20019","b2770870-3f30-4a46-b9d4-e9d90b698417","Lactobacillus_casei",85.8673811118553,0,1646
"20025","b28bf9ac-e9a4-401d-82a5-769024b69fe9","Lactobacillus_fermentum",88.4358288770053,1,1916
"20031","b29cda4d-7cf3-4899-b552-64aa9772d8b3","Lactobacillus_buchneri",88.014440433213,1,1714
"20033","b2aa46a1-8632-4fdc-bb4b-ba584956b59e","Lactobacillus_casei",88.5034013605442,0,1896
"20039","b2b7896e-ecc1-41d7-8f46-7096e88e1615","Lactobacillus_casei",81.1533052039381,0,1158
"20043","b2c3e676-daaa-4cbf-8d8b-ed67a5478b54","Lactobacillus_casei",93.2607215793057,0,2300
"20048","b2ca45fd-debc-4657-a467-5b32dc61551e","Lactobacillus_salivarius",85.2118305355715,0,1334
"20054","b2cccfbb-caf5-4fcf-9b8d-d2eb0c217972","Lactobacillus_rhamnosus",88.7218045112782,1,1894
"20058","b2d16f59-4aee-42f2-a8f8-0f8eb8f7f466","Lactobacillus_fermentum",91.4324880054832,1,2112
"20063","b2d1e9d4-d7ff-4d83-8170-dd3b4290c8a2","Lactobacillus_paracasei",92.9321203638908,0,2198
"20067","b2e5ab8c-b7bf-47b1-9d29-3bfda0a2f0ff","Lactobacillus_fermentum",86.1738535249829,1,1866
"20071","b2e5cdde-74ff-4536-a995-4eae49da9f2e","Lactobacillus_fermentum",82.1621621621622,1,1316
"20073","b2e86766-15f3-45b9-8040-fe86731e5d4f","Lactobacillus_casei",88.3534136546185,0,1892
"20077","b2ed2a61-7895-41ae-9c88-ef6a5cecdd80","Lactobacillus_fermentum",96.3623884694578,1,2572
"20081","b2f2de93-b3f7-4561-8e33-d3d2a437f213","Lactobacillus_casei",86.2622658340767,0,1260
"20088","b2ffdf84-c402-4c6a-9a93-2432d3c17d0f","Lactobacillus_paracasei",86.9225764476252,1,1784
"20093","b319e55d-b2b3-4fad-a836-ad9d5edf386f","Lactobacillus_fermentum",81.5683646112601,1,1256
"20096","b31c406e-9035-4695-863f-2ff071a27825","Lactobacillus_casei",93.2830705962988,0,2308
"20099","b31fa188-7e71-40bd-b377-018b97075b0c","Lactobacillus_casei",81.7876344086021,0,1288
"20107","b33eef48-9d5e-4ba2-9497-b92a138f315c","Lactobacillus_paracasei",88.8740839440373,4,1926
"20108","b349d4fd-1d3d-4691-9016-a76e5a9ada0c","Lactobacillus_casei",88.1824464409122,0,1830
"20115","b34b965b-1d7b-4313-a803-e8b63fd1a615","Lactobacillus_paracasei",84.9930843706777,1,1488
"20118","b3503c8f-e9bb-40be-98b2-ec15cc17ed78","Lactobacillus_fermentum",91.3839891451832,0,2146
"20122","b3716d3b-029c-4cc9-a926-0190a911691a","Lactobacillus_fermentum",83.3994708994709,0,1418
"20127","b382b1cb-000b-4ee7-81c2-4f3f3db81fd8","Lactobacillus_fermentum",81.3581037796284,1,1290
"20131","b3830f70-9361-46d5-a792-68ff23133975","Lactobacillus_fermentum",90.4219691895512,0,2094
"20136","b384000f-695d-449f-947e-6911d0190b4c","Lactobacillus_fermentum",86.2626262626263,1,1674
"20141","b393d014-c3d1-47c4-9a65-36b114aa0918","Lactobacillus_fermentum",91.1924119241192,1,2124
"20145","b397e87e-96e2-4559-93d4-27530ca7c9e8","Lactobacillus_paracasei",92.3444976076555,1,2226
"20146","b3a2ae96-74d6-4944-99eb-24073e4185a6","Lactobacillus_casei",92.3285811269518,0,2240
"20149","b3bad126-fae7-43f3-8fd7-c8390f7fba7b","Lactobacillus_casei",87.864406779661,0,1852
"20152","b3c12368-7f39-4e12-afde-218f3215d67b","Lactobacillus_casei",88.2432432432432,0,1850
"20157","b3c21862-a7e6-44b5-819c-b037cc4a712f","Pediococcus_pentosaceus",87.05712219812,1,1644
"20160","b3c4d98b-7267-4dab-a6e5-54a43826671f","Lactobacillus_casei",86.7706919945726,1,1764
"20164","b3c53e9c-0aa2-46da-bd86-7fbc36edb80e","Lactobacillus_fermentum",86.4677307425399,0,1666
"20167","b3d6758e-e61f-4ceb-8888-57314bf13681","Lactobacillus_casei",92.2198429693076,0,2108
"20173","b3d75df3-cb39-4180-b735-cc7fd81f050d","Lactobacillus_fermentum",97.3084886128364,0,2634
"20178","b3dce54f-fd8f-4730-8e80-8489e0cb5cb2","Lactobacillus_delbrueckii",91.6609235010338,1,2126
"20180","b3de38e2-e730-4f3e-a03f-fe901c2b6fd5","Lactobacillus_casei",85.8807402330363,0,1640
"20184","b3e22116-7e11-4678-8a0a-83623ee2b03b","Lactobacillus_casei",78.9473684210526,0,1090
"20191","b3ef082f-8a2e-4db2-a615-6e71ae98a83a","Lactobacillus_delbrueckii",94.5985401459854,0,2248
"20193","b3f6d5bd-f91c-4e56-b1b4-cd94d5b36601","Lactobacillus_fermentum",88.550135501355,1,1878
"20196","b3fee247-61f0-4596-88b1-df2aa6ff8396","Lactobacillus_casei",92.0602327173169,0,2196
"20200","b415eb6d-f5dd-42f2-99c5-933db64982e7","Lactobacillus_casei",84.4862323707186,0,1512
"20205","b4236377-0253-495f-9a86-a87e715433c8","Lactobacillus_fermentum",93.5330156569095,1,2318
"20209","b42427af-33c4-4981-a000-c23dd96ebba0","Lactobacillus_gasseri",85.0362027353178,0,1334
"20214","b437d81f-79ae-4654-8feb-3ef86885b820","Lactobacillus_fermentum",93.3697881066302,1,2302
"20216","b43be99a-b7e5-4d13-957d-de36f3f8bfa8","Lactobacillus_casei",89.2595063375584,0,2010
"20222","b449e6f9-0aae-4e1d-81fd-0a9e3bd70261","Lactobacillus_paracasei",91.6046039268788,1,2178
"20223","b4531bcb-2a3e-4758-a437-6d966f858c85","Lactobacillus_casei",84.1836734693878,1,1392
"20232","b4595d03-147f-44b7-956c-d80108e342f7","Lactobacillus_fermentum",87.0244565217391,1,1724
"20236","b47555a8-6f39-4ed8-ad25-0ac2beed9eeb","Lactobacillus_casei",83.2896461336828,0,1460
"20243","b4801ca0-b6c5-43bc-ac56-a5f95a105e2e","Lactobacillus_rhamnosus",87.4557051736357,1,1718
"20245","b485b6b2-1508-47d9-8c2e-35d6ef6adb9d","Lactobacillus_fermentum",87.1148459383754,0,1688
"20247","b49daa70-0bc0-4df9-b61c-2fb6b362191e","Lactobacillus_casei",89.9460188933873,0,1992
"20250","b4a4799e-eb43-4daa-87d5-57a1cf5fe82a","Lactobacillus_casei",94.5167923235093,0,2400
"20254","b4b760a0-b8fd-4c01-847f-9773239a7b0e","Lactobacillus_casei",93.844049247606,0,2336
"20256","b4be4ba1-f770-4557-9e14-882c229315f4","Lactobacillus_casei",86.3901490602722,0,1754
"20259","b4c612ed-d6c4-4bed-8304-70c0755b4c95","Lactobacillus_casei",83.7387074357192,0,1440
"20265","b4d3ac5b-2009-4dc9-a393-960587c31a4e","Lactobacillus_paracasei",94.0041350792557,0,2340
"20266","b4e03c2c-34d4-42fd-9c0a-486989c4c453","Lactobacillus_casei",92.8909952606635,0,2288
"20272","b4e91d75-bb4d-47e0-9d46-09c3f09bc158","Lactobacillus_fermentum",87.8706199460916,1,1824
"20276","b511e3de-1f9f-4e9c-9299-d2b778396b3a","Lactobacillus_paracasei",85.723951285521,0,1628
"20279","b5147caf-ce86-4dd8-b231-e5ff4607e529","Lactobacillus_fermentum",90.4564315352697,1,2010
"20281","b5166003-bd69-4691-949e-de8084d1de55","Lactobacillus_casei",91.1941294196131,0,2182
"20289","b516885f-0b13-4197-b4f2-a535ce72b174","Lactobacillus_fermentum",88.3411059293804,0,1906
"20293","b51c2af4-ee10-40a8-a8be-7706e2a7a070","Lactobacillus_paracasei",92.4016282225237,0,2230
"20296","b522451b-c9ef-457f-8bbe-8619f6aa2abe","Lactobacillus_casei",85.8783783783784,0,1690
"20299","b523a4dc-a020-4c49-bb32-f8e3bef87ca2","Lactobacillus_casei",94.3252595155709,0,2358
"20306","b52c9ee6-1d86-47f7-991c-4c5332ece26a","Lactobacillus_delbrueckii",86.9476546566961,0,1730
"20309","b556cee1-c822-49d1-9529-461f3c1be029","Lactobacillus_paracasei",94.1860465116279,0,2376
"20312","b559dd02-f7c3-4841-98f4-08947f8df8bd","Lactobacillus_delbrueckii",91.7123287671233,0,2170
"20314","b5625a15-cb36-40e1-aa71-b5760aeec6e4","Lactobacillus_delbrueckii",96.821008984105,0,2606
"20318","b564541b-d8c6-4383-82cb-7aa679fa7940","Lactobacillus_casei",78.1031190324634,1,994
"20325","b5673b75-3b11-4b4c-8204-97a8382263c0","Lactobacillus_ginsenosidimutans",86.9236583522298,1,1548
"20327","b56c9995-4df3-4158-af05-8f81d6595880","Lactobacillus_casei",93.7841530054645,0,2364
"20333","b57f805b-3a7e-4bde-a5d6-d6a291575bfb","Lactobacillus_fermentum",91.9945725915875,0,2214
"20336","b583ec67-2dd6-4041-8499-3f9990b59a61","Lactobacillus_casei",88.1824464409122,0,1828
"20340","b58505d4-5ecd-4efb-a049-1e019b92ac7e","Lactobacillus_casei",92.1462423832092,0,2228
"20346","b5855f37-3dbc-411f-92cf-5c1e071b901a","Lactobacillus_fermentum",95.0102529049897,1,2464
"20349","b58f7142-273d-457d-97a0-31c33d6026ad","Lactobacillus_casei",92.4283765347885,0,2224
"20355","b5b91a38-54d7-4d4e-b3a9-e9848ad9f452","Lactobacillus_fermentum",81.9176319176319,1,1342
"20358","b5c7949e-a564-475c-a434-cdcda05d7a34","Lactobacillus_plantarum",92.5302826379542,0,2290
"20362","b5c89a55-d10d-4e73-bfdb-54c0e7ecfae8","Lactobacillus_fermentum",84.8366013071895,0,1602
"20364","b5d08976-1dc3-470b-8532-662a929cac69","Lactobacillus_casei",91.7123287671233,0,2162
"20371","b5e736f5-f8ea-47df-86b3-41860c9da47c","Lactobacillus_casei",82.9059829059829,0,1384
"20374","b5f6f3e6-fa2d-4f29-ba4e-9eb88edbdd71","Lactobacillus_casei",94.908350305499,0,2464
"20377","b6024b7f-164f-4164-9a01-a19e39f6ed51","Lactobacillus_casei",93.2052161976664,0,2288
"20384","b60acb5c-cabb-4bd1-8983-a52b9960521d","Lactobacillus_oris",85.1799576570219,1,1498
"20387","b60af5ab-34cb-4301-ab27-33e0794bb2c3","Lactobacillus_paracasei",91.638341264446,1,2156
"20391","b618bc4a-dfc8-4031-9c30-965b28ea0a01","Lactobacillus_sakei",88.8399412628488,0,1764
"20392","b622f08a-cd0e-4ea5-88f7-ce968c2b60e0","Lactobacillus_casei",85.1020408163265,0,1548
"20398","b632a8d2-fdc4-441c-a2d8-607b625092ff","Lactobacillus_fermentum",80.6648575305292,0,1186
"20400","b634426e-c033-4b77-9a61-918115b15e6f","Lactobacillus_casei",92.2086720867209,0,2208
"20406","b63a9a36-6e53-4ad6-80aa-588b8e2b8e4d","Lactobacillus_oris",92.1142080217539,1,2212
"20409","b647ec41-b575-4eae-9a8f-73a275d17c62","Lactobacillus_plantarum",91.9642857142857,0,2196
"20410","b64dd906-2434-4dbe-927d-522f4c21973c","Lactobacillus_casei",90.6017579445571,0,2080
"20419","b64eb6ca-3f28-4462-8cf9-855e4ccd05bc","Lactobacillus_buchneri",84.6153846153846,1,1588
"20423","b650d9b4-c15e-437a-97aa-a8eb34ad1dba","Lactobacillus_fermentum",93.0263157894737,5,2354
"20431","b65b0589-e32b-41ed-9ddf-cbc0d7039746","Lactobacillus_salivarius",76.9861286254729,1,888
"20433","b65ce2a0-3726-45ff-b62e-d4893f633cf2","Lactobacillus_casei",85.8240223463687,0,1566
"20437","b677544c-aed9-4975-95b5-6403ff22a31c","Lactobacillus_casei",97.6551724137931,0,2664
"20442","b67ea9ac-b062-4743-9a16-c7addc7310ac","Lactobacillus_fermentum",93.7799043062201,1,2342
"20447","b688f208-d4a7-447e-88c9-1e2a6709ee93","Lactobacillus_plantarum",85.4033290653009,3,1700
"20450","b69949c7-afcf-412d-aacf-7495417843f1","Lactobacillus_fermentum",91.5868673050616,0,2138
"20452","b69a2e39-0933-40d7-9973-2acdf50ffb5c","Lactobacillus_casei",94.3228454172367,0,2388
"20459","b69ae38c-7f44-473a-a50b-08606107e8ba","Lactobacillus_paracasei",90.55330634278,1,2106
"20464","b69bdea9-21ba-45d6-a6e3-9e81a16ef250","Lactobacillus_fermentum",92.5850340136054,1,2250
"20470","b6b0b93a-14d7-45c4-9d26-8b3dcd6e02cf","Lactobacillus_rhamnosus",85.1904090267983,0,1514
"20474","b6b5b114-2ca4-4355-96cb-be921777ec7d","Pediococcus_claussenii",88.3623693379791,0,1842
"20479","b6b6d995-3175-45da-896a-d8d02988d8a0","Lactobacillus_oris",88.2888744307092,0,1962
"20482","b6b6f36c-c089-4232-9aa9-dca5c0ec36b5","Lactobacillus_fermentum",84.5998655010087,1,1538
"20485","b6b7d619-6a1b-4054-b01b-9a79ca88ec5e","Lactobacillus_casei",94.4903581267218,0,2386
"20491","b6b9d5e2-584e-4ae1-a04a-804e47e8cebc","Lactobacillus_plantarum",91.286589516678,1,2144
"20494","b6c2063d-d26f-417a-831c-82fea09dc381","Lactobacillus_delbrueckii",92.8127159640636,0,2250
"20498","b6c5b8fd-ec79-44de-837f-15cc32efdcfa","Lactobacillus_delbrueckii",90.0962861072902,0,2002
"20501","b6d009b5-60fc-438d-b23e-d0bb1a9ceed0","Lactobacillus_casei",87.890625,0,1902
"20508","b6de0ae9-4a91-4f71-828c-109dd4b59b67","Lactobacillus_delbrueckii",80.5710306406685,1,1150
"20510","b6f0732e-3cba-4426-b365-c5d167d1ab59","Lactobacillus_casei",92.4863387978142,0,2224
"20512","b6f18c11-a6ae-44bb-a288-06c5253367b9","Lactobacillus_casei",92.4501424501425,0,2124
"20514","b6fb92a9-a50a-47a8-8077-3793c25aaeef","Lactobacillus_casei",83.916990920882,1,1524
"20522","b6febcae-11ff-4ab4-84ae-c19fb874ee75","Lactobacillus_fermentum",87.7840909090909,0,1728
"20526","b706ffdd-2060-4c9f-8203-fadc55d522f2","Lactobacillus_paracasei",90.3181189488243,1,2008
"20529","b708fb47-f5de-4cc2-a955-e5cf2f23b84e","Lactobacillus_rhamnosus",83.3453496755588,1,1342
"20532","b719fa60-74f1-4596-b492-f34c5849c071","Lactobacillus_fermentum",88.7151597552685,0,1888
"20536","b729c4ac-725d-4920-b6af-022af9b416ed","Lactobacillus_fermentum",94.2798070296347,0,2392
"20541","b732cb10-1030-413a-b34c-86824dd22f75","Lactobacillus_fermentum",86.241610738255,1,1670
"20542","b743c62a-c7a2-42a2-9733-8e54fb57886c","Lactobacillus_casei",89.6311760612387,0,1936
"20547","b7442a04-14bb-4324-93ff-41583a349539","Pediococcus_claussenii",85.7534246575343,0,1248
"20548","b7490d39-2aab-4976-9d71-885429d205bc","Lactobacillus_casei",92.5671025464556,0,2256
"20552","b74dbfad-fc94-4614-8be3-6cf49eef1523","Lactobacillus_fermentum",92.8135593220339,1,2274
"20553","b754ca69-b705-48ef-a555-ab9c7572f5ae","Lactobacillus_casei",91.0714285714286,0,2102
"20558","b758a6d2-7723-4fcd-8c9f-56f4683147d2","Lactobacillus_brevis",82.0032573289902,0,1068
"20563","b7695f45-03b2-454e-873d-024c20bd949d","Lactobacillus_paracasei",93.4618031658637,0,2290
"20567","b7698d91-f24b-4071-808b-0ca8ed5d9cd4","Lactobacillus_fermentum",94.5623342175066,0,2478
"20572","b776f96c-5e76-42ff-a3f8-8c34f16facce","Lactobacillus_paracasei",84.1269841269841,1,1488
"20575","b777e547-d2f1-4799-a20c-fe8020eae8fa","Lactobacillus_brevis",92.2761449077239,2,2220
"20578","b78fc0c1-6850-457b-8b73-0052fdd05050","Lactobacillus_plantarum",88.3903133903134,0,1772
"20581","b7c7508b-8f8b-4d34-9d39-13ddd7273d8e","Lactobacillus_fermentum",89.9119837508463,0,2032
"20587","b7c8997d-2177-43c1-bf23-9ac1a8722015","Lactobacillus_casei",90.6162464985994,0,2014
"20592","b7deafec-f384-4284-8a8e-ac4aac1b05eb","Lactobacillus_buchneri",79.5407098121086,0,1058
"20595","b80117ad-911c-421a-8700-195152c936c8","Lactobacillus_casei",86.7835468644639,1,1732
"20604","b815f6a1-069e-478e-b0d6-e7cab864f84a","Lactobacillus_oris",84.9056603773585,1,1572
"20605","b8187600-f391-414e-92b7-ada79d9195bf","Lactobacillus_casei",87.5430144528562,1,1786
"20611","b81b4628-1784-4ce5-8c2e-ee5fbd8e0c37","Lactobacillus_paracasei",91.0508474576271,0,2140
"20613","b81c6f32-d861-4d83-b125-ae3f48b75c92","Lactobacillus_casei",90.6929347826087,0,2094
"20618","b8296b6a-a457-42f9-8b77-f6cace47523c","Lactobacillus_casei",94.3111720356409,0,2372
"20624","b8498e7b-0a2a-4d3d-b746-63c63efc2838","Lactobacillus_delbrueckii",91.5579958819492,0,2128
"20627","b849aa56-64f7-4e7b-9a6d-7b6c23e7a59b","Lactobacillus_casei",84.4113842173351,0,1582
"20632","b8560123-b21f-41a7-8150-64f42b9b3c5e","Lactobacillus_fermentum",85.6754921928038,1,1622
"20638","b863dba5-7378-450e-9d70-fa45a15a5981","Lactobacillus_paracasei",85.9259259259259,0,1666
"20644","b8649129-c40e-416c-a3fc-827153869681","Lactobacillus_paracasei",92.8425357873211,1,2276
"20647","b8758cb7-dd0a-47fe-abef-cd8cbc69ad29","Lactobacillus_paracasei",82.8644501278772,0,1456
"20650","b876477c-fe57-467e-b1f1-e74349e4ae75","Lactobacillus_casei",89.0603085553997,0,1856
"20654","b877a3ab-cc38-401c-914d-374a21f23f00","Leuconostoc_lactis",94.2361111111111,55,2332
"20657","b87ff771-68c3-4535-8d3e-c610c668f012","Lactobacillus_casei",90.1457321304649,0,1992
"20659","b88e97ef-e838-47b8-a92a-e609447b8320","Lactobacillus_casei",94.9793672627235,0,2462
"20666","b89609a7-17f1-4d3b-a430-3d6b656a5a44","Lactobacillus_fermentum",90.4542462146149,1,2102
"20672","b89fdb65-2ac7-4d3b-908c-9c50f80297cf","Lactobacillus_plantarum",92.1107266435986,5,2156
"20677","b8aebd62-db08-4ddb-91c9-3b9842e33b2a","Lactobacillus_paracasei",88.5034013605442,1,1878
"20679","b8aefed4-f9ad-4e9e-8bf0-fccf751392ef","Lactobacillus_casei",95.1336531871145,0,2430
"20684","b8b4033d-3416-49d1-bbae-8a1938f49574","Lactobacillus_paracasei",96.9738651994498,1,2644
"20685","b8b9b595-c864-4c5a-9a6e-2827d5002d3e","Lactobacillus_casei",93.3544303797468,0,1998
"20688","b8bb72a2-dabf-4aff-9cc1-7cd3b4831f22","Lactobacillus_casei",92.0462762111352,0,2078
"20691","b8c96a95-abb0-4a88-bb07-b02b7a8c897b","Lactobacillus_casei",87.3037542662116,0,1766
"20694","b8d19f0d-091f-4862-891c-aca7c1d6f437","Lactobacillus_fermentum",90.7494935854153,0,2100
"20698","b8d778e2-9950-4cc6-b8a1-315bb7a873d1","Lactobacillus_plantarum",90.4761904761905,1,2060
"20702","b8e39c51-442d-4067-8463-60cd06036afe","Lactobacillus_ginsenosidimutans",78.5767234988881,0,918
"20705","b8e4a0e2-831e-48f4-9ad5-caaa3e7302b8","Lactobacillus_casei",88.5268160217244,0,1882
"20714","b8e8c6fd-3369-4c51-9beb-8b1758c2a5e7","Lactobacillus_fermentum",85.0169491525424,1,1538
"20717","b8f18106-8597-44f1-99b6-3f89c4cefb38","Lactobacillus_paracasei",87.2535211267606,1,1728
"20721","b8f2b8c1-f348-450d-9887-f5d79000ef38","Lactobacillus_paracasei",90.2107409925221,1,2048
"20723","b8faa7ad-97ef-4091-afc9-340de32ab2ed","Carnobacterium_sp",86.314265025344,0,1596
"20729","b8fff95a-8348-4191-b782-eb086cf1fb0e","Lactobacillus_delbrueckii",86.2045760430686,1,1710
"20731","b90b9a44-3f44-4363-806d-7374c32e8506","Lactobacillus_casei",82.5644504748982,0,1332
"20737","b912f164-44f6-4963-827a-d3e3d3054431","Lactobacillus_fermentum",94.7159841479525,1,2492
"20741","b924c26d-cbe2-4ba9-90d3-15daf9192994","Lactobacillus_casei",78.5764131193301,1,974
"20747","b928a1af-077f-4ee0-b1f9-a3aee64d22f6","Lactobacillus_casei",85.6459330143541,0,1602
"20750","b939423b-e82b-42c5-a2f9-da84f60a767c","Lactobacillus_casei",89.4878706199461,0,1970
"20753","b940d161-b1c4-452b-908e-76a0901aa3de","Lactobacillus_casei",95.2707333790267,0,2474
"20759","b9433333-322a-4e61-b72f-49f97774fc0b","Lactobacillus_fermentum",93.6332179930796,0,2312
"20762","b9622bad-823d-45b8-804a-a55ca60c0555","Lactobacillus_casei",83.5467980295566,0,994
"20764","b96a1e93-3000-42c3-a0d0-3add7f5d7240","Lactobacillus_casei",91.6098226466576,0,2150
"20767","b96cdd10-2f48-43ad-9682-ea2572f2a6f2","Lactobacillus_casei",86.1744966442953,0,1714
"20773","b973c5fd-4656-4c78-a6ed-64cb8300e14c","Lactobacillus_casei",95.2965235173824,0,2506
"20777","b98f9624-11d0-4fed-9f71-d2eed230440e","Lactobacillus_fermentum",95.578231292517,0,2516
"20779","b9a3dada-cfac-4d99-a810-fbdae0f5eb17","Lactobacillus_casei",90.5313351498638,0,2022
"20783","b9aef1c3-a075-4841-b982-2d0ff407a506","Lactobacillus_casei",94.1095890410959,0,2382
"20788","b9b18809-ff93-4873-a69b-40bbbf258f4e","Lactobacillus_salivarius",86.9843527738265,0,1680
"20794","b9bbf5f0-7199-44e5-87d8-3baa18e079c6","Lactobacillus_fermentum",86.3963374754742,1,1764
"20798","b9cf9dcb-1c45-4787-92ae-4bc943e44af1","Lactobacillus_paracasei",94.6648426812585,0,2394
"20801","b9d4c100-fdcc-41e0-97f9-07e61b35e2bb","Lactobacillus_casei",90.0907187718074,1,1970
"20805","b9d59e65-0109-4009-a616-5c73e08960a2","Lactobacillus_casei",90.9891598915989,0,2126
"20810","b9d9420a-1536-4e40-b272-d52406d38159","Lactobacillus_casei",89.3470790378007,0,1902
"20815","b9dc2244-61d2-415e-85bd-84b8c2b8be7f","Lactobacillus_fermentum",87.9217273954116,1,1840
"20818","b9e891ad-2737-45d3-8571-1c2af5368e17","Lactobacillus_casei",89.4807821982468,1,1962
"20825","b9f2915e-fcdd-437b-a3bd-3fbc945a1f3d","Lactobacillus_delbrueckii",85.2861035422343,1,1584
"20829","ba0100ba-b2b1-4427-bba2-e7701fa8d9c3","Lactobacillus_paracasei",94.3344709897611,1,2412
